PC1,PC2,PC3
0.27834773,-0.18429027,0.043531377
0.407033,-0.11519357,0.03749314
0.53945386,0.006954959,0.084211305
-0.5587833,-0.008140094,-0.10291836
-0.43811303,0.10659403,-0.057912536
-0.3242125,0.1900489,-0.023732826
-0.22640225,0.23349245,-0.0063746436
-0.1539731,0.23869863,-0.005475696
-0.110091306,0.21811529,-0.014707252
-0.09099211,0.18613449,-0.02670795
-0.08932667,0.15223935,-0.03651223
-0.09775114,0.1203105,-0.041767124
-0.11062399,0.09112541,-0.04170424
-0.12412269,0.06466855,-0.03636986
-0.13578784,0.041133568,-0.026267001
-0.14413351,0.02094417,-0.012181946
-0.14843874,0.0043689297,0.0049721804
-0.14862426,-0.008813045,0.0242995
-0.14510567,-0.01940011,0.04503368
-0.13860117,-0.028631631,0.06659951
-0.1299114,-0.037925534,0.088622406
-0.11970033,-0.048586026,0.11088706
-0.10829979,-0.06154701,0.13324922
-0.09557493,-0.077185504,0.15550467
-0.080913,-0.09520381,0.1772119
-0.06342464,-0.1145799,0.19747564
-0.042446204,-0.13366984,0.21475157
-0.018166984,-0.15067364,0.22680144
0.007922785,-0.1645982,0.23094007
0.03395535,-0.17614655,0.22447032
0.060504463,-0.18712534,0.20521241
0.09516119,-0.19722721,0.17239237
0.15509808,-0.19934629,0.12889603
0.25773308,-0.1774553,0.08579281
0.39816567,-0.11266651,0.06525956
0.5465088,0.0059991814,0.092748806
-0.5600275,-0.007971532,-0.104424044
-0.4570441,0.08350044,-0.061236016
-0.35951495,0.15240781,-0.024931425
-0.27457908,0.19190551,-0.0007433777
-0.2096655,0.20174676,0.009470975
-0.1681151,0.1893125,0.008904119
-0.14803876,0.16462955,0.0032491211
-0.14405559,0.13542967,-0.002475469
-0.14984328,0.10591497,-0.0052453214
-0.15983544,0.078087546,-0.0038381403
-0.16982703,0.053217165,0.0017946163
-0.1769979,0.032393422,0.011076435
-0.17977375,0.016373128,0.02318779
-0.17765956,0.005264236,0.0373058
-0.1710062,-0.0016010131,0.05273235
-0.1607223,-0.005520123,0.06893904
-0.14797072,-0.008119388,0.0855689
-0.13389724,-0.011044368,0.10242634
-0.11942074,-0.015730888,0.11945746
-0.10509245,-0.023269165,0.13671152
-0.09102842,-0.034329087,0.15427114
-0.07690873,-0.049099874,0.17213954
-0.062048037,-0.067227215,0.19007538
-0.04557979,-0.087761916,0.20736088
-0.026765225,-0.10922571,0.22252402
-0.0054841605,-0.12992574,0.23314115
0.01780317,-0.1486039,0.23594625
0.04367089,-0.16485906,0.22744174
0.078235924,-0.17784612,0.20493858
0.13796817,-0.18222427,0.16850995
0.24281392,-0.16407642,0.12539595
0.39095864,-0.1050943,0.09428212
0.55115443,0.005369804,0.098370746
-0.56128246,-0.007801515,-0.10594273
-0.4773185,0.061772395,-0.064962305
-0.3979968,0.11493627,-0.027855057
-0.3284266,0.14726666,0.0015795595
-0.27405664,0.15780455,0.020611528
-0.237573,0.15041155,0.029935641
-0.21784416,0.1314513,0.032922596
-0.21079549,0.10689273,0.033440147
-0.21114369,0.08109232,0.03430888
-0.21391168,0.057033177,0.036954004
-0.21527407,0.036806088,0.04175269
-0.2129045,0.021685971,0.048558228
-0.2058714,0.012026529,0.057047985
-0.19441386,0.007214557,0.06692104
-0.17954214,0.0058934167,0.077935025
-0.16261494,0.0063816747,0.089884326
-0.1449724,0.007086835,0.10258577
-0.12767363,0.0067624077,0.11589072
-0.11136079,0.00455769,0.12970316
-0.096248224,-8.6370856e-05,0.14398079
-0.08219183,-0.0075809835,0.15870987
-0.068782635,-0.018264826,0.17385526
-0.055429973,-0.032350015,0.18928364
-0.041443363,-0.049745925,0.2046397
-0.026112942,-0.06989482,0.21915205
-0.008905211,-0.091668986,0.23133963
0.010602396,-0.11355528,0.2387326
0.0338352,-0.13395831,0.23787475
0.06702845,-0.15076765,0.22489135
0.12631051,-0.15862408,0.19718209
0.23230961,-0.14492029,0.15763
0.38484114,-0.093101494,0.11940083
0.5528486,0.005140278,0.10042098
-0.56265616,-0.007615407,-0.107605144
-0.4966833,0.041116003,-0.06989424
-0.43590507,0.07838316,-0.032883614
-0.38278526,0.10186399,0.00028247692
-0.33993128,0.11059207,0.026342375
-0.30854896,0.10637068,0.04419663
-0.2875938,0.0930674,0.055019468
-0.27410385,0.075143576,0.061086282
-0.26428896,0.056571472,0.06460156
-0.25467867,0.040353216,0.067169584
-0.2428548,0.028318347,0.069815144
-0.22775523,0.021025365,0.073193945
-0.20950758,0.017833283,0.077752076
-0.1891318,0.017248983,0.08377809
-0.16806652,0.017502148,0.091399595
-0.14771004,0.017141055,0.10060228
-0.1290625,0.0153968735,0.11128755
-0.11256814,0.012197893,0.1233296
-0.098155946,0.007894893,0.13658677
-0.085401654,0.0028758151,0.15086785
-0.07370942,-0.0027599414,0.16589323
-0.062448554,-0.009355096,0.1812866
-0.051026806,-0.017648881,0.19660588
-0.03891811,-0.028538477,0.21137214
-0.025655285,-0.04270694,0.22502628
-0.010826969,-0.060228996,0.23674776
0.006134726,-0.08032471,0.24509948
0.027077867,-0.10133994,0.24759847
0.058641806,-0.12045127,0.24049601
0.11712906,-0.13168205,0.21957342
0.22355868,-0.122686505,0.18359166
0.378695,-0.07863318,0.13944611
0.5520428,0.0052494495,0.099445805
-0.5639354,-0.007442099,-0.10915322
-0.50825536,0.022759989,-0.077991724
-0.4594388,0.046695873,-0.04379076
-0.41758734,0.062920414,-0.009968094
-0.38224363,0.07060459,0.019539692
-0.35266796,0.070471734,0.042317435
-0.32758144,0.0647135,0.057933085
-0.3051746,0.056258086,0.06740793
-0.2834996,0.04787683,0.07243218
-0.26101232,0.04145641,0.07478873
-0.236925,0.037580356,0.07604932
-0.21148157,0.035452448,0.077497646
-0.18571761,0.033331912,0.08003314
-0.16115257,0.029314721,0.084194236
-0.13919634,0.022227574,0.09024004
-0.12066887,0.012164772,0.098310314
-0.10564214,0.00042184122,0.10856129
-0.093593456,-0.011065885,0.12116604
-0.083696835,-0.020457579,0.13617007
-0.0750749,-0.026615543,0.15330291
-0.066931844,-0.029418398,0.17187867
-0.058590293,-0.029753136,0.19087066
-0.049495306,-0.02926403,0.20913847
-0.03922689,-0.029970217,0.22568819
-0.027486175,-0.033825815,0.23982188
-0.014070026,-0.04224329,0.2510714
0.0014401635,-0.055628326,0.25884944
0.020887552,-0.073017776,0.26182917
0.051075086,-0.09156117,0.25714606
0.10862365,-0.10471763,0.24006161
0.2151017,-0.09978852,0.20596972
0.37204897,-0.063269846,0.15560558
0.5494056,0.005606728,0.09625439
-0.5647323,-0.0073341276,-0.11011767
-0.50700206,0.00975225,-0.08937733
-0.45765606,0.026395904,-0.062227078
-0.4162108,0.040554967,-0.032332815
-0.38069537,0.050998263,-0.0039415467
-0.3489381,0.057561047,0.019791298
-0.3190761,0.06104628,0.03743576
-0.2896694,0.06271028,0.04912
-0.25976387,0.063490316,0.05599853
-0.22907244,0.06329215,0.059681505
-0.19816518,0.06070554,0.06176339
-0.16848285,0.053437147,0.06349079
-0.14178865,0.039455954,0.065616466
-0.119401604,0.01830267,0.06851806
-0.101591334,-0.00818914,0.07251136
-0.08759103,-0.036191855,0.078138284
-0.07615143,-0.061029073,0.086219475
-0.06625043,-0.078659095,0.09764506
-0.057526786,-0.086949244,0.113038294
-0.050151553,-0.08619353,0.13247122
-0.04425265,-0.07860428,0.1552925
-0.03942995,-0.06720335,0.18009402
-0.034740813,-0.054910902,0.20489602
-0.029069992,-0.0442131,0.22760661
-0.021524645,-0.037198983,0.24658114
-0.011615245,-0.035575375,0.26093477
0.0010661321,-0.040415928,0.27038032
0.018243149,-0.051620133,0.27451283
0.04671004,-0.06694248,0.27157718
0.103217006,-0.0798319,0.25708225
0.20931344,-0.07741151,0.22408904
0.366518,-0.047618873,0.16797017
0.5453556,0.0061554075,0.09135332
-0.56481135,-0.007323431,-0.11021323
-0.4954571,0.0042787087,-0.10119953
-0.43559325,0.020696785,-0.083377704
-0.3859247,0.03860314,-0.060225673
-0.34455204,0.055784717,-0.035880577
-0.30832753,0.07086879,-0.013802677
-0.2742336,0.08299454,0.003994205
-0.24028677,0.09121472,0.01699949
-0.20596117,0.093802206,0.02580444
-0.1722479,0.0880092,0.03148621
-0.14114676,0.07083144,0.034967348
-0.11455768,0.040740818,0.03665637
-0.09296186,-0.00057334156,0.036491368
-0.074856184,-0.047540706,0.034353755
-0.057331815,-0.091617934,0.030462168
-0.03773043,-0.123679966,0.025542181
-0.015704375,-0.1375599,0.020871364
0.0059179966,-0.1332222,0.018477308
0.022841213,-0.11650825,0.02129508
0.03218295,-0.09500426,0.03245474
0.033799402,-0.07417988,0.053760897
0.029702375,-0.056578673,0.0845703
0.022875803,-0.042839464,0.1218099
0.01628024,-0.032851797,0.16096841
0.012202036,-0.026547542,0.19746692
0.012034065,-0.024323614,0.22789146
0.016668672,-0.026976084,0.25047478
0.028135447,-0.035059724,0.2646114
0.053470083,-0.047417138,0.26929677
0.10888825,-0.05843257,0.26078907
0.2135228,-0.056448612,0.23133391
0.36658445,-0.032299954,0.1731256
0.5403104,0.0068389275,0.08524777
-0.56411326,-0.0074179997,-0.109368496
-0.4787729,0.00644344,-0.11081843
-0.40389305,0.028112164,-0.10179233
-0.34222528,0.053477295,-0.085501954
-0.29236892,0.07899574,-0.066065356
-0.25011662,0.10113145,-0.047105342
-0.21143083,0.11613554,-0.03077849
-0.17460102,0.119816266,-0.017788507
-0.14052323,0.107857995,-0.008034029
-0.11126939,0.07736193,-0.0014365305
-0.087863036,0.029146217,0.0015468424
-0.068616524,-0.030652849,1.07343285e-05
-0.049036384,-0.090741985,-0.0069333394
-0.023587441,-0.1368616,-0.019726839
0.01065903,-0.15668316,-0.038218938
0.050405607,-0.14725381,-0.06157539
0.087470174,-0.118638106,-0.087469354
0.11523978,-0.086016424,-0.1112248
0.13195471,-0.058560364,-0.12687407
0.13842224,-0.037959684,-0.12924175
0.13575307,-0.02302994,-0.11520539
0.12538451,-0.0126913,-0.084295645
0.1097085,-0.006414918,-0.038973115
0.09197581,-0.0038384092,0.015748776
0.07552661,-0.004537012,0.07348157
0.06316412,-0.00813321,0.12801313
0.057316277,-0.01452782,0.17456247
0.061631944,-0.02372108,0.21010278
0.084111355,-0.034582723,0.23232432
0.13891578,-0.042429723,0.23725557
0.2388426,-0.03870911,0.21745554
0.37870342,-0.019115355,0.16526538
0.5352579,0.0075234263,0.07913347
-0.56257933,-0.0076258136,-0.107512176
-0.45877403,0.0148464665,-0.11740252
-0.36636564,0.044762462,-0.11579238
-0.29103777,0.078195214,-0.105590574
-0.23198178,0.1091998,-0.09111692
-0.18420796,0.13034439,-0.07593037
-0.14402638,0.13437384,-0.061837517
-0.111083835,0.11597543,-0.049556915
-0.08621992,0.073951244,-0.039799757
-0.06834863,0.013043665,-0.033783384
-0.053108804,-0.05589282,-0.03295081
-0.033799987,-0.11751129,-0.038311042
-0.0044349767,-0.15548992,-0.0500559
0.035449132,-0.15947218,-0.0680848
0.078198574,-0.13400589,-0.092989825
0.11416591,-0.097888045,-0.12482413
0.14070141,-0.06820845,-0.16055286
0.16138987,-0.04936579,-0.1949228
0.17957476,-0.038018785,-0.22290657
0.19551186,-0.030257834,-0.24024796
0.20715526,-0.023857145,-0.2431688
0.21181518,-0.018199675,-0.22869973
0.20775501,-0.013734204,-0.19567244
0.1954014,-0.011271437,-0.14570612
0.17766175,-0.011377525,-0.08341312
0.15929952,-0.014129436,-0.015509527
0.14608191,-0.019167298,0.05077119
0.14478055,-0.025625812,0.10895682
0.16396624,-0.031556543,0.15342315
0.21318226,-0.03317361,0.17815109
0.29711354,-0.02611069,0.17595777
0.408382,-0.010209584,0.14138244
0.53155047,0.008025705,0.074646845
-0.56019014,-0.007949505,-0.1046208
-0.43545628,0.026662849,-0.12020704
-0.32356352,0.06494245,-0.12464151
-0.23499556,0.10328156,-0.11984435
-0.16980197,0.13148427,-0.110089816
-0.1224779,0.13855246,-0.09843397
-0.0894296,0.11830939,-0.08621225
-0.0686527,0.071820065,-0.074457966
-0.05638668,0.0071526743,-0.064639054
-0.046294555,-0.06264206,-0.058264438
-0.031182641,-0.12206217,-0.05613038
-0.0061229956,-0.15643041,-0.05809947
0.02758777,-0.15783918,-0.06437638
0.061373755,-0.13230547,-0.077382796
0.08640165,-0.09802705,-0.100028805
0.10202447,-0.070901066,-0.13120472
0.11415879,-0.05520674,-0.16612436
0.12842117,-0.048329223,-0.20016193
0.14726166,-0.046864517,-0.23027226
0.17072427,-0.048094235,-0.25423905
0.19752303,-0.049782705,-0.26980528
0.22543946,-0.050216053,-0.27434722
0.25149956,-0.048538603,-0.26514107
0.27249599,-0.04499751,-0.2401311
0.28604907,-0.040738873,-0.19893962
0.29193887,-0.037108876,-0.14368483
0.2930788,-0.034819774,-0.079194255
0.2955495,-0.033458382,-0.012549115
0.30739242,-0.03152162,0.0477197
0.33609435,-0.026944963,0.09249836
0.38517705,-0.018220717,0.11357979
0.45200154,-0.0057185106,0.10646604
0.52962136,0.0082870545,0.07231234
-0.55718344,-0.008356836,-0.100982316
-0.4106866,0.037628658,-0.11771792
-0.279796,0.08150671,-0.12645617
-0.18189876,0.1188887,-0.12660451
-0.11728379,0.13550028,-0.12134404
-0.07808611,0.12205845,-0.112728395
-0.05738404,0.080161214,-0.10173105
-0.04832242,0.019416869,-0.08955308
-0.04313923,-0.04714153,-0.07760294
-0.034689195,-0.10595165,-0.06684521
-0.01857095,-0.14478356,-0.057572573
0.0045743743,-0.15601528,-0.05050053
0.028390354,-0.14135192,-0.048733093
0.045195613,-0.11260372,-0.05700371
0.052967288,-0.08392151,-0.07693621
0.056246966,-0.063090704,-0.10500717
0.06084412,-0.05130608,-0.13588727
0.069950365,-0.047252156,-0.16556312
0.084214725,-0.049249947,-0.19177435
0.10331894,-0.055595823,-0.21331953
0.12699232,-0.064510696,-0.22936775
0.15512714,-0.074105434,-0.2389623
0.18742642,-0.082444355,-0.24072058
0.22301386,-0.08774995,-0.23283033
0.2602303,-0.088723965,-0.21345092
0.29679713,-0.084883,-0.18150564
0.33041108,-0.076723464,-0.1376574
0.35977745,-0.065512635,-0.08511046
0.3856848,-0.05267539,-0.029837813
0.41141513,-0.0390903,0.020135863
0.44178876,-0.02477933,0.056615196
0.48082477,-0.009160367,0.07394455
0.5288261,0.008394795,0.07134995
-0.55417675,-0.008764176,-0.097343735
-0.38870934,0.043198776,-0.108962
-0.24273542,0.08849781,-0.119773544
-0.14102784,0.120542586,-0.12468156
-0.08209563,0.12417618,-0.124014735
-0.052990127,0.09656543,-0.11827128
-0.041942667,0.04661884,-0.107900545
-0.039077558,-0.013190625,-0.09390163
-0.036627002,-0.07113288,-0.07754946
-0.029788172,-0.11712736,-0.06002749
-0.01740037,-0.14356585,-0.04275267
-0.0023184796,-0.14757329,-0.028582504
0.010218635,-0.13295843,-0.02230441
0.016708817,-0.10874959,-0.028077088
0.018383602,-0.08421813,-0.04590225
0.019550268,-0.06509099,-0.07176184
0.02378511,-0.053490993,-0.10062962
0.032152656,-0.049414292,-0.12856455
0.043970853,-0.051848207,-0.15308714
0.05831104,-0.059413597,-0.17288609
0.07488925,-0.07068271,-0.18746197
0.09416739,-0.08425019,-0.1967607
0.11704397,-0.0986724,-0.20077568
0.14446777,-0.112379454,-0.19917703
0.17705704,-0.123593934,-0.19108343
0.21477814,-0.13032652,-0.17515276
0.2566772,-0.13057207,-0.15005071
0.3009544,-0.12279918,-0.11539066
0.3455759,-0.10662791,-0.07281708
0.38936457,-0.083261035,-0.026613073
0.43296072,-0.055098146,0.016800685
0.4786521,-0.024377434,0.050686102
0.5283292,0.008462115,0.070748605
-0.55199856,-0.009059267,-0.094707824
-0.3738847,0.04055856,-0.09493279
-0.2186017,0.083843544,-0.105314456
-0.11661664,0.11062214,-0.114724
-0.063392565,0.10717434,-0.11879707
-0.0408454,0.07613486,-0.11598226
-0.03434807,0.028808312,-0.1061104
-0.03394242,-0.023806704,-0.09010179
-0.033473037,-0.07299409,-0.0696236
-0.02999689,-0.11185682,-0.046831224
-0.023327334,-0.13552208,-0.024545442
-0.015472857,-0.14227156,-0.0066916076
-0.0091460785,-0.1343798,0.002164418
-0.005559879,-0.11737309,-0.0011155353
-0.0033862863,-0.097785205,-0.016268106
-1.8411361e-05,-0.080946594,-0.039970588
0.006326235,-0.06997293,-0.067816414
0.015709978,-0.06585392,-0.09588013
0.027077353,-0.06810247,-0.12127341
0.039337374,-0.07550675,-0.14219595
0.052058417,-0.086673275,-0.15784335
0.06562092,-0.10027082,-0.16820851
0.08107344,-0.11509347,-0.17374876
0.09993512,-0.13003352,-0.17499329
0.12397023,-0.14392178,-0.17217182
0.15488045,-0.15520369,-0.16489576
0.19377518,-0.16158621,-0.15193044
0.2405546,-0.1600356,-0.13132246
0.29359257,-0.14753857,-0.10122878
0.3502606,-0.12256595,-0.06146915
0.40831658,-0.086247556,-0.0150918765
0.46721008,-0.041776955,0.031373028
0.52788335,0.0085225105,0.07020912
-0.55276966,-0.008954813,-0.09564088
-0.3986738,-0.011647049,-0.0893708
-0.25808427,0.022285247,-0.094952516
-0.15257809,0.062524065,-0.10364998
-0.08134069,0.080719285,-0.11060872
-0.036489036,0.07036607,-0.112605244
-0.01162547,0.04000091,-0.10823336
9.9536865e-06,0.0015041758,-0.0979008
0.0046312106,-0.035560943,-0.08302836
0.0059962375,-0.06507556,-0.06582411
0.005458844,-0.08418593,-0.04938635
0.0033399481,-0.093108654,-0.037352074
0.00025441847,-0.09445764,-0.03277655
-0.0023595686,-0.09195927,-0.03703197
-0.002713022,-0.08905346,-0.049430132
0.00042830847,-0.08807977,-0.06777613
0.007181126,-0.09014112,-0.08931312
0.01669419,-0.095363006,-0.11146661
0.027802242,-0.10328032,-0.13219985
0.039702985,-0.113176055,-0.15009533
0.05231962,-0.12428921,-0.164318
0.066321865,-0.13591194,-0.17450295
0.08294467,-0.14742056,-0.18055283
0.103723586,-0.15820876,-0.18235172
0.13015687,-0.16745256,-0.17946905
0.16335438,-0.17379266,-0.17102033
0.20362206,-0.17513451,-0.1556536
0.25020316,-0.16891167,-0.13187353
0.30139345,-0.15289317,-0.09877013
0.35523072,-0.1261797,-0.057167664
0.41054708,-0.08958298,-0.010759711
0.46758798,-0.04461353,0.033850837
0.5272358,0.008610247,0.069425434
-0.55323607,-0.008891617,-0.09620537
-0.39809316,-0.025204577,-0.071851835
-0.25630522,0.003917767,-0.07104555
-0.15221094,0.042949118,-0.079334825
-0.08455197,0.06285011,-0.087000936
-0.04282443,0.05766526,-0.08957293
-0.019315282,0.034753073,-0.08581906
-0.008018665,0.0035758906,-0.07624731
-0.0039501027,-0.028546784,-0.062348675
-0.0037266095,-0.056882296,-0.046399143
-0.005444202,-0.07882879,-0.0312696
-0.00795173,-0.09367526,-0.020020796
-0.01022154,-0.10228532,-0.015065787
-0.011124864,-0.10663831,-0.017583769
-0.009654254,-0.10909925,-0.027288891
-0.0053124414,-0.11171534,-0.042717017
0.001680859,-0.11577201,-0.061785594
0.01054081,-0.12170813,-0.082333
0.020329999,-0.12932847,-0.10248831
0.030380443,-0.1381092,-0.12083648
0.040542297,-0.14740969,-0.1364506
0.051265683,-0.15657529,-0.148854
0.063607715,-0.16506495,-0.15792586
0.0791819,-0.17260464,-0.1637076
0.099996015,-0.17910378,-0.16606387
0.12811853,-0.1841784,-0.16442363
0.16516103,-0.18642098,-0.1575463
0.21167624,-0.18304698,-0.14349598
0.26671067,-0.17043208,-0.11986672
0.32792786,-0.14549892,-0.0846305
0.3925968,-0.1070051,-0.0378969
0.45904005,-0.05547017,0.01609172
0.527147,0.008622269,0.06931803
-0.5557257,-0.008554336,-0.099218145
-0.40853795,-0.037883017,-0.056085058
-0.27236694,-0.015454404,-0.045306977
-0.17141515,0.022515906,-0.050478656
-0.105499186,0.0470745,-0.057926927
-0.063425705,0.05019841,-0.061568115
-0.037282486,0.036130805,-0.05998673
-0.022340484,0.011820148,-0.05352486
-0.014984611,-0.016768556,-0.043313574
-0.012335127,-0.045317348,-0.031085428
-0.012279124,-0.07098365,-0.01901256
-0.013260452,-0.09225012,-0.00942308
-0.014096791,-0.10873862,-0.0042443704
-0.01384237,-0.12103815,-0.0046220673
-0.011842214,-0.1303287,-0.010710281
-0.007843255,-0.13790476,-0.02175483
-0.0020248874,-0.14475298,-0.036402836
0.0051206634,-0.15135892,-0.05309317
0.013023762,-0.15779835,-0.07039797
0.021268116,-0.16395095,-0.08720462
0.029733742,-0.16960524,-0.102731116
0.038678493,-0.17443222,-0.11647316
0.04884491,-0.17807245,-0.12817957
0.06159911,-0.18045902,-0.13778365
0.07896598,-0.18203546,-0.1451235
0.10346861,-0.18335965,-0.14959742
0.13760935,-0.18405479,-0.1498672
0.18310045,-0.18178675,-0.1437958
0.24001463,-0.17228603,-0.12846848
0.30633596,-0.1508364,-0.10042517
0.37849733,-0.11418936,-0.056810416
0.45306438,-0.061135013,0.0020472787
0.52836037,0.008457892,0.070786335
-0.55963373,-0.008024876,-0.10394756
-0.42869014,-0.046262246,-0.044655047
-0.30493888,-0.031876452,-0.020901559
-0.20969985,0.0035288439,-0.01901067
-0.1453383,0.032998424,-0.0235865
-0.10200696,0.045807973,-0.026618868
-0.0718397,0.042348586,-0.02614071
-0.050988074,0.026739858,-0.022355339
-0.037273988,0.0034931975,-0.01602178
-0.028904753,-0.023478614,-0.008167386
-0.024245145,-0.05105707,-1.8796702e-05
-0.021830028,-0.07704931,0.00700346
-0.020440249,-0.100074574,0.011631252
-0.019102985,-0.11954643,0.012918645
-0.017134115,-0.1354583,0.010453378
-0.014169337,-0.14811768,0.0043975306
-0.010141273,-0.15789902,-0.0046404894
-0.005185394,-0.16512652,-0.015846148
0.0005041107,-0.1701216,-0.028454803
0.0068075177,-0.17327389,-0.041877836
0.013757035,-0.1749733,-0.055682555
0.021580815,-0.1754253,-0.069517456
0.030795569,-0.17463274,-0.083107755
0.042402778,-0.17272879,-0.096281484
0.05811715,-0.17038937,-0.10876067
0.08047724,-0.16869043,-0.11980705
0.11257153,-0.16811101,-0.12780583
0.15721972,-0.16703302,-0.13022313
0.21571752,-0.16100264,-0.12371914
0.28673702,-0.14405878,-0.104073085
0.36623615,-0.11143862,-0.06633339
0.44903797,-0.06085356,-0.006681443
0.531419,0.008043516,0.074487746
-0.56414235,-0.0074140634,-0.10940363
-0.45657486,-0.047084287,-0.03933803
-0.35242194,-0.040824965,-0.000972049
-0.26763558,-0.010884877,0.012984335
-0.2072215,0.02098287,0.015969696
-0.16469766,0.042745877,0.017512018
-0.13276254,0.051320124,0.020846866
-0.10753943,0.0478254,0.026050063
-0.08754254,0.034751315,0.0323844
-0.07210559,0.014907791,0.039084073
-0.060644753,-0.008945041,0.045486726
-0.052409634,-0.03433837,0.050980844
-0.04658365,-0.05921498,0.055039532
-0.04234377,-0.08204316,0.0572308
-0.03896275,-0.10180322,0.057279453
-0.035876125,-0.11791677,0.0551016
-0.032689027,-0.13016897,0.05077415
-0.029134663,-0.13867432,0.044446167
-0.025001042,-0.14387086,0.03623827
-0.020062003,-0.14645386,0.02620598
-0.014035928,-0.14719017,0.014378253
-0.0065648276,-0.14667624,0.000820634
0.002825347,-0.14524496,-0.014352562
0.014856142,-0.14315955,-0.030998657
0.030773899,-0.14099385,-0.04883531
0.052713815,-0.13972199,-0.06711335
0.08392788,-0.14019568,-0.08411175
0.12828165,-0.14167064,-0.09688304
0.18868665,-0.1401247,-0.101417296
0.26505125,-0.12867008,-0.092712276
0.35316038,-0.101165816,-0.0642248
0.44585112,-0.05533455,-0.008300903
0.53666323,0.0073330323,0.08083415
-0.56843877,-0.006831995,-0.11460298
-0.4884886,-0.03863074,-0.041662373
-0.4100138,-0.03809434,0.009295495
-0.3421073,-0.016443742,0.038842574
-0.2902763,0.012729476,0.054637317
-0.25223124,0.038898274,0.06535886
-0.22279261,0.057084583,0.07578615
-0.19809242,0.06610785,0.08712386
-0.1763235,0.06654741,0.09892278
-0.15698628,0.059702277,0.11033721
-0.140126,0.04717967,0.12061916
-0.12580469,0.030751323,0.12926607
-0.11396394,0.012188379,0.13598251
-0.104345016,-0.0068553803,0.14063996
-0.096539,-0.024978442,0.14320427
-0.09005772,-0.04113306,0.14367852
-0.08438528,-0.0546862,0.14205518
-0.07900958,-0.06544624,0.13827968
-0.07343248,-0.073628776,0.13223562
-0.06716543,-0.07975201,0.12375076
-0.059712168,-0.0844608,0.11262711
-0.050544918,-0.088332,0.09867445
-0.03908361,-0.091750816,0.08173499
-0.024651038,-0.09492759,0.06171659
-0.0062968484,-0.0980833,0.038663767
0.017539961,-0.10160486,0.013040561
0.049718406,-0.10607648,-0.013740897
0.09469077,-0.11149579,-0.03868407
0.15724456,-0.11507762,-0.057031505
0.23940523,-0.10973012,-0.062632516
0.33753914,-0.08765227,-0.047480214
0.44244263,-0.046951424,-0.0006894147
0.54405946,0.0063310135,0.08978473
-0.57191837,-0.006360581,-0.1188139
-0.51744896,-0.022180881,-0.05155446
-0.4651561,-0.02190866,0.0046220026
-0.41813704,-0.008370022,0.04709062
-0.37943712,0.013250026,0.07736478
-0.34900382,0.03656294,0.100115076
-0.3245459,0.05693676,0.119727045
-0.3035435,0.072143644,0.13858108
-0.28430945,0.081622705,0.15729715
-0.26606706,0.085684255,0.17555071
-0.24863636,0.08500914,0.19266628
-0.23214006,0.08046371,0.20800881
-0.21675454,0.07294619,0.22105926
-0.20259638,0.06336395,0.2314924
-0.18965183,0.052567557,0.2391394
-0.17776035,0.041280568,0.24393466
-0.16663282,0.030034332,0.24585752
-0.15588641,0.019122146,0.24488205
-0.14508246,0.008605529,0.24094906
-0.13375747,-0.0016452426,0.2339394
-0.121428296,-0.011866854,0.22366457
-0.10756677,-0.022296606,0.2098609
-0.091564566,-0.033064716,0.19219105
-0.07268604,-0.044097695,0.17028998
-0.049989033,-0.05512091,0.14379475
-0.022191903,-0.06572273,0.112626836
0.012974404,-0.07568329,0.07749383
0.05979662,-0.085161164,0.040878728
0.12450926,-0.093015075,0.007900308
0.21189938,-0.09314158,-0.01395113
0.32008824,-0.07600931,-0.015153781
0.43846378,-0.039261628,0.017398542
0.5529485,0.005126744,0.100541875
-0.5743756,-0.0060276804,-0.12178754
-0.53525585,-0.001476967,-0.06561509
-0.5000571,0.0055082743,-0.013233529
-0.4688669,0.016192893,0.03294577
-0.44181004,0.03081289,0.07175559
-0.41848615,0.047478616,0.10402653
-0.39799213,0.06367531,0.13172942
-0.37934762,0.07748745,0.1567341
-0.36183155,0.08793523,0.18019828
-0.34505767,0.09480045,0.20256566
-0.3288489,0.098328754,0.22379492
-0.31319,0.09898533,0.24361436
-0.29805174,0.09728152,0.26165903
-0.28339773,0.093678735,0.2775743
-0.26914242,0.08854301,0.29105756
-0.255134,0.08212407,0.30186424
-0.24115613,0.07455563,0.30979636
-0.22693984,0.06586728,0.31468302
-0.21217993,0.0560098,0.31635118
-0.19655262,0.044887375,0.3145917
-0.17971721,0.032398976,0.30913094
-0.1612922,0.018493133,0.29959872
-0.14080343,0.0032501197,0.28549767
-0.117611356,-0.013007297,0.2662124
-0.090710096,-0.029577507,0.2409812
-0.058832265,-0.04534645,0.20910794
-0.020045763,-0.0591704,0.17042707
0.029335622,-0.07082283,0.12649344
0.0960173,-0.08052286,0.08216113
0.18722694,-0.0840323,0.045929145
0.30362746,-0.07054135,0.028699996
0.4343596,-0.035740156,0.044423953
0.5619494,0.0039073233,0.11143438
-0.57591337,-0.005819353,-0.12364844
-0.53932863,0.018803548,-0.079274975
-0.5070659,0.037269607,-0.035355132
-0.47873574,0.052226845,0.0065194853
-0.45354918,0.065812826,0.04499546
-0.430682,0.07863921,0.07944564
-0.4094875,0.09026035,0.110048525
-0.38958862,0.09989892,0.13744713
